Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,res.memory,pool.memory
0.0,0.0,0.0,0.0,0.0,0.0,21793.0,0.0,0.0,11151376.0,488.0,0.0,0.0,0.0,10888.0,10895.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,37.0,0.0859341431975313,18.635096241979756
0.0,0.0,0.0,0.0,0.0,0.0,22111.0,0.0,0.0,11301248.0,384.0,0.0,0.0,0.0,11027.0,11069.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,17.0,0.0859341431975313,18.6359802601189
0.0,0.0,0.0,0.0,0.0,0.0,20938.0,0.0,0.0,10749896.0,408.0,0.0,0.0,0.0,10503.0,10474.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,18.0,0.0859341431975313,18.64042854084039
0.0,0.0,0.0,0.0,0.0,0.0,21863.0,0.0,0.0,11179152.0,408.0,0.0,0.0,0.0,10900.0,10937.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,17.0,0.0859341431975313,18.636039609145765
0.0,0.0,0.0,0.0,0.0,0.0,21657.0,0.0,0.0,11098648.0,408.0,0.0,0.0,0.0,10840.0,10841.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,19.0,0.0859341431975313,18.635998236680823
0.0,0.0,0.0,0.0,0.0,0.0,22211.0,0.0,0.0,11355744.0,416.0,0.0,0.0,0.0,11092.0,11092.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,46.0,0.0859341431975313,18.636656001177663
0.0,0.0,0.0,0.0,0.0,0.0,21820.0,0.0,0.0,11178184.0,408.0,0.0,0.0,0.0,10892.0,10919.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,20.0,0.0859341431975313,18.637103458239874
0.0,0.0,0.0,0.0,0.0,0.0,20899.0,0.0,0.0,10685864.0,400.0,0.0,0.0,0.0,10468.0,10416.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,17.0,0.0859341431975313,18.63740177008779
0.0,0.0,0.0,0.0,0.0,0.0,21989.0,0.0,0.0,11267576.0,456.0,0.0,0.0,0.0,11000.0,10994.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,18.0,0.0859341431975313,18.63541756952519
0.0,0.0,0.0,0.0,0.0,0.0,21970.0,0.0,0.0,11249880.0,440.0,0.0,0.0,0.0,11019.0,10977.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,20.0,0.0859341431975313,18.63541756952519
